0.750 0.330 0.401
0.770 0.330 0.377
0.790 0.330 0.352
0.810 0.330 0.326
0.830 0.330 0.298
0.850 0.330 0.269
0.870 0.330 0.239
0.890 0.330 0.208
0.910 0.330 0.175
0.930 0.330 0.141
0.950 0.330 0.107
0.970 0.330 0.072
0.990 0.330 0.036
1.000 0.330 0.000
0.000 0.350 1.000
0.010 0.350 0.984
0.030 0.350 0.967
0.050 0.350 0.951
0.070 0.350 0.934
0.090 0.350 0.918
0.110 0.350 0.902
0.130 0.350 0.886
0.150 0.350 0.870
0.170 0.350 0.854
0.190 0.350 0.839
0.210 0.350 0.823
0.230 0.350 0.808
0.250 0.350 0.793
0.270 0.350 0.778
0.290 0.350 0.763
0.310 0.350 0.748
0.330 0.350 0.734
0.350 0.350 0.719
0.370 0.350 0.705
0.390 0.350 0.690
0.410 0.350 0.676
0.430 0.350 0.661
0.450 0.350 0.647
0.470 0.350 0.632
0.490 0.350 0.617
0.510 0.350 0.602
0.530 0.350 0.586
0.550 0.350 0.571
0.570 0.350 0.555
0.590 0.350 0.538
0.610 0.350 0.521
0.630 0.350 0.504
0.650 0.350 0.485
0.670 0.350 0.467
0.690 0.350 0.447
0.710 0.350 0.426
0.730 0.350 0.405
0.750 0.350 0.383
0.770 0.350 0.359
0.790 0.350 0.335
0.810 0.350 0.309
0.830 0.350 0.282
0.850 0.350 0.255
0.870 0.350 0.226
0.890 0.350 0.196
0.910 0.350 0.165
0.930 0.350 0.133
0.950 0.350 0.100
0.970 0.350 0.067
0.990 0.350 0.034
1.000 0.350 0.000
0.000 0.370 1.000
0.010 0.370 0.983
0.030 0.370 0.965
0.050 0.370 0.948
0.070 0.370 0.931
0.090 0.370 0.914
0.110 0.370 0.896
0.130 0.370 0.880
0.150 0.370 0.863
0.170 0.370 0.846
0.190 0.370 0.830
0.210 0.370 0.814
0.230 0.370 0.798
0.250 0.370 0.782
0.270 0.370 0.766
0.290 0.370 0.750
0.310 0.370 0.735
0.330 0.370 0.720
0.350 0.370 0.705
0.370 0.370 0.690
0.390 0.370 0.675
0.410 0.370 0.660
0.430 0.370 0.645
0.450 0.370 0.630
0.470 0.370 0.614
0.490 0.370 0.599
0.510 0.370 0.584
0.530 0.370 0.568
0.550 0.370 0.552
0.570 0.370 0.536
0.590 0.370 0.519
0.610 0.370 0.502
0.630 0.370 0.485
0.650 0.370 0.466
0.670 0.370 0.448
0.690 0.370 0.428
0.710 0.370 0.408
0.730 0.370 0.387
0.750 0.370 0.365
0.770 0.370 0.342
0.790 0.370 0.318
0.810 0.370 0.293
0.830 0.370 0.268
0.850 0.370 0.241
0.870 0.370 0.213
0.890 0.370 0.185
0.910 0.370 0.155
0.930 0.370 0.125
0.950 0.370 0.094
0.970 0.370 0.063
0.990 0.370 0.032
1.000 0.370 0.000
0.000 0.390 1.000
0.010 0.390 0.982
0.030 0.390 0.963
0.050 0.390 0.945
0.070 0.390 0.927
0.090 0.390 0.909
0.110 0.390 0.891
0.130 0.390 0.873
0.150 0.390 0.855
0.170 0.390 0.838
0.190 0.390 0.821
0.210 0.390 0.804
0.230 0.390 0.787
0.250 0.390 0.770
0.270 0.390 0.754
0.290 0.390 0.738
0.310 0.390 0.722
0.330 0.390 0.706
0.350 0.390 0.690
0.370 0.390 0.675
0.390 0.390 0.659
0.410 0.390 0.644
0.430 0.390 0.628
0.450 0.390 0.613
0.470 0.390 0.597
0.490 0.390 0.582
0.510 0.390 0.566
0.530 0.390 0.550
0.550 0.390 0.534
0.570 0.390 0.518
0.590 0.390 0.501
0.610 0.390 0.484
0.630 0.390 0.466
0.650 0.390 0.448
0.670 0.390 0.429
0.690 0.390 0.410
0.710 0.390 0.390
0.730 0.390 0.369
0.750 0.390 0.348
0.770 0.390 0.326
0.790 0.390 0.303
0.810 0.390 0.279
0.830 0.390 0.254
0.850 0.390 0.228
0.870 0.390 0.202
0.890 0.390 0.175
0.910 0.390 0.147
0.930 0.390 0.118
0.950 0.390 0.089
0.970 0.390 0.060
0.990 0.390 0.030
1.000 0.390 0.000
0.000 0.410 1.000
0.010 0.410 0.981
0.030 0.410 0.961
0.050 0.410 0.942
0.070 0.410 0.923
0.090 0.410 0.904
0.110 0.410 0.885
0.130 0.410 0.866
